image,text,clean_text,dataset,is_total_line,price,date
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,40.00,40.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Change :,change :,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,7.30,7.30,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,GST SUMMARY,gst summary,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Tax Code,tax code,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,%,,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Amt (RM),amt rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Tax (RM),tax rm,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,SR,sr,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,6,6,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,27.48,27.48,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.65,1.65,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,ZRL,zrl,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,0,0,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,3.55,3.55,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,0.00,0.00,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,Total:,total:,sroie,True,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,31.03,31.03,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,1.65,1.65,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\SROIE2019\train\img\X51005268472.jpg,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU.",goods sold are not returnable thank you.,sroie,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Jid fod fak Bont,jid fod fak bont,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,i,i,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,find f,find f,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,N,n,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Y,y,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,food,food,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,A,a,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,W,w,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,fo  ,fo,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,1 x,1 x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,×,,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,X,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,X,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,X,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,X,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,x,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,×,,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,x,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,x,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,x,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,X,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,X,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Grand Total,grand total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,x,x,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Ice Tea Tawar,ice tea tawar,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Bebek Street,bebek street,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Free Ice Tea,free ice tea,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Tahu Telor Asin,tahu telor asin,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Ice Kopi,ice kopi,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Hot Tea,hot tea,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Ayam Sambal Hija,ayam sambal hija,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Bok Panggang Sam,bok panggang sam,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Nasi Goreng Samb,nasi goreng samb,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Tahu Telor Asin,tahu telor asin,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Tempe Goreng,tempe goreng,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Tahu Goreng,tahu goreng,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Ayam Suir Bali,ayam suir bali,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Ice Orange,ice orange,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Ice Tea,ice tea,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Organic Breen,organic breen,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Free Ice Tea,free ice tea,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Nasi Ayam Dewata,nasi ayam dewata,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Ice Lemon Tea,ice lemon tea,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,MilkShake Starwb,milkshake starwb,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Bbk Bengil Nasi,bbk bengil nasi,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Nasi Campur Bali,nasi campur bali,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Sub-Total,subtotal,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Rounding,rounding,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Service,service,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,a66582820,a66582820,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"1,591,600",1591600,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,PB1,pb1,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,      t   ,t,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,Es,es,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"1,346,000",1346000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,       ,,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"144,695",144695,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"100,950",100950,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"44,000",44000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"32,000",32000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"366,000",366000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"125,000",125000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"18,000",18000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"40,000",40000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"44,000",44000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"92,000",92000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"70,000",70000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"40,000.",40000.,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"36,000",36000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"29,000",29000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"18,000",18000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"65,000",65000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,"75,000",75000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,-45,45,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,O,o,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0000.png,O,o,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,SPGTHY BOLOGNASE,spgthy bolognase,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"58,000",58000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,$g,g,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,PEPPER AUS,pepper aus,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"165,000",165000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,sped,sped,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,WELL DONE,well done,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"195,000",195000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,yg,yg,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,WAGYU RIBEYE,wagyu ribeye,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,MEDIUM WELL,medium well,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"22,000",22000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,p,p,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,ICED LEMON TEA,iced lemon tea,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"28,000",28000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,g,g,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,FUSION TEA LYCHE,fusion tea lyche,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"35,000",35000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,ye,ye,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,NUTTELA BROWNIES,nuttela brownies,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"503,000",503000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,SUBTOTAL,subtotal,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"52,815",52815,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,PB1,pb1,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"25,150",25150,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,SVC CHRG,svc chrg,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,"580,965",580965,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0001.png,DUE,due,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,4 HAKAU UDANG,4 hakau udang,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"92,000",92000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,4 SIAO MAI BABI,4 siao mai babi,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"80,000",80000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,3 CEKER AYAM,3 ceker ayam,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"60,000",60000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,2 BAKPAO BKR C,2 bakpao bkr c,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"42,000",42000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,CRISPY,crispy,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,3 TAHU GORENG,3 tahu goreng,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"60,000",60000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,CRISPY,crispy,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,Subtotal,subtotal,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"334,000",334000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,Total,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"334,000",334000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,CASH,cash,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"350,000",350000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,Cash CHANGE,cash change,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,"-16,000",16000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,5,5,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,Total Item,total item,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,16,16,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0002.png,Total Qty,total qty,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,,,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,Bintang Bremer,bintang bremer,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,"59,000",59000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,1,1,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,T,t,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,"190,000",190000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,Chicken H-H,chicken hh,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,1,1,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,"10,000",10000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,Ades,ades,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,"259,000",259000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,Sub Total,sub total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,"9,600",9600,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,Service,service,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,Tax,tax,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,"52,416",52416,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,"19,000",19000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,Discount,discount,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,"302,016",302016,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,TOTAL,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,Dal,dal,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,fanlial,fanlial,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,mul,mul,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0003.png,#,,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,FUNG,fung,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,A FUNG,a fung,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,CS,cs,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,A FUNG,a fung,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,BASO BIHUN,baso bihun,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,143.636,143.636,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,TOTAL,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,43.636,43.636,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,CS,cs,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,TAX 10.00 %,tax 10.00 ,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,4.364,4.364,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,A FUNG,a fung,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,GRAND TOTAL,grand total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,48.000,48.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,TUNAI,tunai,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,50.000,50.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,KEMBALI,kembali,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0004.png,2.000,2.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,AFUNG,afung,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,BASO TAHU,baso tahu,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,"143,181",143181,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,"43,181",43181,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,ES JERUK,es jeruk,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,"113,000",113000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,"13,000",13000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,TOTAL,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,"56,181",56181,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,TAX 10.00 %,tax 10.00 ,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,"5,618",5618,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,GRAND TOTAL,grand total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,"61,799",61799,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,TUNAI,tunai,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,"62,000",62000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,KEMEALI,kemeali,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,AFUNCI,afunci,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0006.png,201,201,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,iamn,iamn,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,mem,mem,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,,,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,PKT AYAM,pkt ayam,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,"33,000",33000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,1.00xITEMS,1.00xitems,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,SUBTOTAL,subtotal,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,"33,000",33000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,TAX 10%,tax 10,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,"3,300",3300,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,TOTAL,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,"36,300",36300,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,CASH,cash,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,"50,000",50000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,"13,700",13700,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0007.png,CHANGE,change,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,TE,te,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,WITO,wito,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,,,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,4,4,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,A ,a,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,,,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,AT0U,at0u,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,80,80,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,IL,il,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,mn0m,mn0m,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,CIPW.,cipw.,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,1x 36.000,1x 36.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,36.000,36.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,Kimchi p,kimchi p,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,1x 0.000,1x 0.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,RPO.000,rpo.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,Fre ice grentea,fre ice grentea,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,***TOTAL,total,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,B,b,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,36.000,36.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,CASH,cash,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,RP51.000,rp51.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,CHANGE,change,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,15.000,15.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,a,a,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0008.png,H,h,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,Giu,giu,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,Duta,duta,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,THAI ICED TEA,thai iced tea,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,2,2,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,@20.000,20.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,40.000,40.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,SUB-TOTAL,subtotal,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,40.000,40.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,GRANDTOTAL,grandtotal,cord,True,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,40.000,40.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,CASH,cash,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,100.000,100.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,CHANGED,changed,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0009.png,60.000,60.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,1 Viet Wilk Caffee,1 viet wilk caffee,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,25.000,25.000,cord,False,,
E:\Projects_AI_ML\docfusion\data\raw\cord\train\images\0010.png,thot,thot,cord,False,,
